Company Name,Industry,Symbol,Series,ISIN Code
Techtronic Industries,Industrials,0669.HK,EQ,
ASMPT,Technology,0522.HK,EQ,
Sunny Optical Technology,Technology,2382.HK,EQ,
Trip.com Group,Consumer Discretionary,9961.HK,EQ,
Haidilao International,Consumer Discretionary,6862.HK,EQ,
Yum China Holdings,Consumer Discretionary,9987.HK,EQ,
ANTA Sports Products,Consumer Discretionary,2020.HK,EQ,
Li Ning,Consumer Discretionary,2331.HK,EQ,
Shenzhou International,Consumer Discretionary,2313.HK,EQ,
Chow Tai Fook Jewellery,Consumer Discretionary,1929.HK,EQ,
China Overseas Land,Real Estate,0688.HK,EQ,
Hang Lung Properties,Real Estate,0101.HK,EQ,
Hysan Development,Real Estate,0014.HK,EQ,
Sino Land,Real Estate,0083.HK,EQ,
Hongkong Land Holdings,Real Estate,HKL.HK,EQ,
Zijin Mining Group,Materials,2899.HK,EQ,
China Hongqiao Group,Materials,1378.HK,EQ,
Want Want China Holdings,Consumer Staples,0151.HK,EQ,
China Resources Beer,Consumer Staples,0291.HK,EQ,
JD Health International,Health Care,6618.HK,EQ,
Alibaba Health Information,Health Care,0241.HK,EQ,
Innovent Biologics,Health Care,1801.HK,EQ,
ENN Energy Holdings,Utilities,2688.HK,EQ,
Hong Kong Aircraft Engineering,Industrials,0044.HK,EQ,
Orient Overseas,Industrials,0316.HK,EQ,
China Pacific Insurance Group,Financials,2601.HK,EQ,
PICC Property and Casualty Co,Financials,2328.HK,EQ,
Yanzhou Coal Mining Co Ltd,Energy,1171.HK,EQ,
China Coal Energy Co Ltd,Energy,1898.HK,EQ,
Aluminum Corporation of China,Materials,2600.HK,EQ,
Ganfeng Lithium Group Co Ltd,Materials,1772.HK,EQ,
Evergrande Group,Real Estate,3333.HK,EQ,
China Vanke Co Ltd,Real Estate,2202.HK,EQ,
China Railway Group Ltd,Industrials,0390.HK,EQ,
China Communications Construction Co,Industrials,1800.HK,EQ,
China State Construction International,Industrials,3311.HK,EQ,
Bilibili Inc,Technology,9626.HK,EQ,
Weibo Corporation,Communication Services,9898.HK,EQ,
Vnet Group Inc,Technology,9699.HK,EQ,
Kingdee International Software Group,Technology,0268.HK,EQ,
Kingsoft Corporation Ltd,Technology,3888.HK,EQ,
AAC Technologies Holdings Inc,Technology,2018.HK,EQ,
WuXi AppTec Co Ltd,Health Care,2359.HK,EQ,
Ping An Healthcare and Technology,Health Care,1833.HK,EQ,
SenseTime Group Inc,Technology,0020.HK,EQ,
Xpeng Inc,Consumer Discretionary,9868.HK,EQ,
NIO Inc,Consumer Discretionary,9866.HK,EQ,
Smoore International Holdings,Consumer Discretionary,6969.HK,EQ,
CITIC Ltd,Financials,0267.HK,EQ,
ZTE Corporation,Communication Services,0763.HK,EQ,
