Company Name,Industry,Symbol,Series,ISIN Code
ISU CHEMICAL CO. LTD.,Materials,005950.KS,EQ,
KPX Holdings Co. Ltd.,Materials,092230.KS,EQ,
Namhae Chemical Corporation,Materials,025860.KS,EQ,
LX HAUSYS LTD.,Materials,108670.KS,EQ,
KG Chemical Corporation,Materials,001390.KS,EQ,
Asia Holdings Co. Ltd.,Materials,002030.KS,EQ,
SAMYOUNG CO. LTD.,Materials,003720.KS,EQ,
Asia Paper Manufacturing Co. Ltd.,Materials,002310.KS,EQ,
DONGKUK HOLDINGS CO. LTD.,Materials,001230.KS,EQ,
Kukdo Chemical Co. Ltd.,Materials,007690.KS,EQ,
PKC Co. Ltd.,Materials,001340.KS,EQ,
SIMPAC Inc.,Materials,009160.KS,EQ,
Husteel Co. Ltd,Materials,005010.KS,EQ,
Kisco Corp.,Materials,104700.KS,EQ,
Songwon Industrial Co. Ltd.,Materials,004430.KS,EQ,
Daehan Steel Co. Ltd,Materials,084010.KS,EQ,
Sunjin Co. Ltd,Materials,136490.KS,EQ,
Ilshin Spinning Co. Ltd,Materials,003200.KS,EQ,
Chokwang Leather Co. Ltd.,Materials,004700.KS,EQ,
Sajo Industries Co. Ltd,Materials,007160.KS,EQ,
KISCO Holdings Corp.,Materials,001940.KS,EQ,
Sungshin Cement Co. Ltd,Materials,004980.KS,EQ,
KPX Chemical Co. Ltd.,Materials,025000.KS,EQ,
Hyundai BNG Steel Co. Ltd.,Materials,004560.KS,EQ,
Suheung Co. Ltd.,Materials,008490.KS,EQ,
Baiksan Co. Ltd,Materials,035150.KS,EQ,
Kyungbang Co. Ltd.,Materials,000050.KS,EQ,
Aluko Co. Ltd.,Materials,001780.KS,EQ,
Miwon Chemicals Co. Ltd,Materials,134380.KS,EQ,
DONGSUNG CHEMICAL Co. Ltd.,Materials,102260.KS,EQ,
Daehan Flour Mills Co. Ltd.,Materials,001130.KS,EQ,
Namsun Aluminum Co. Ltd.,Materials,008350.KS,EQ,
Kyung-In Synthetic Corporation,Materials,012610.KS,EQ,
Noroo Holdings Co. Ltd,Materials,000320.KS,EQ,
Leeku Industrial Co. Ltd.,Materials,025820.KS,EQ,
SP SAMHWA CO. LTD.,Materials,000390.KS,EQ,
Chosun Refractories Co. Ltd.,Materials,462520.KS,EQ,
Kangnam Jevisco Co.Ltd,Materials,000860.KS,EQ,
DONGKUK COATED METAL Co. Ltd.,Materials,460850.KS,EQ,
Kyung Nong Corporation,Materials,002100.KS,EQ,
Pangrim Co. Ltd,Materials,003610.KS,EQ,
Noroo Paint & Coatings Co. Ltd.,Materials,090350.KS,EQ,
Choil Aluminum Co. Ltd,Materials,018470.KS,EQ,
Hansol Paper Co. Ltd.,Materials,213500.KS,EQ,
KOREA PETROLEUM INDUSTRIES CO,Materials,004090.KS,EQ,
ILJIN DIAMOND CO LTD,Materials,081000.KS,EQ,
Hyosung Chemical Corp.,Materials,298000.KS,EQ,
HWASEUNG Industries Co. Ltd.,Materials,006060.KS,EQ,
Silla Co. Ltd,Materials,004970.KS,EQ,
KBI Dong Yang Steel Pipe,Materials,008970.KS,EQ,
Taekyung Industrial Co. Ltd.,Materials,015890.KS,EQ,
SAMYANG PACKAGING CORP,Materials,272550.KS,EQ,
Hanil Iron & Steel Co. Ltd,Materials,002220.KS,EQ,
Hankuk Paper MFG. CO. LTD,Materials,027970.KS,EQ,
SAJODONGAONE CO. LTD.,Materials,008040.KS,EQ,
Tailim Packaging Co. Ltd.,Materials,011280.KS,EQ,
Miwon Holdings Co.Ltd.,Materials,107590.KS,EQ,
Daehan Synthetic Fiber Co. Ltd.,Materials,003830.KS,EQ,
Kumkang Kind Co. Ltd.,Materials,014280.KS,EQ,
Moorim P&P Co. Ltd.,Materials,009580.KS,EQ,
TONGYANG Incorporated,Materials,001520.KS,EQ,
Taekyung BK Co. Ltd.,Materials,014580.KS,EQ,
National Plastic Co. Ltd.,Materials,004250.KS,EQ,
Green Chemical Co. Ltd.,Materials,083420.KS,EQ,
HDC Hyundai Engineering Plastics Co. Ltd.,Materials,089470.KS,EQ,
Tapex Inc.,Materials,055490.KS,EQ,
Daiyang Metal Co. Ltd.,Materials,009190.KS,EQ,
Hwangkum Steel & Technology Co. Ltd.,Materials,032560.KS,EQ,
DCM Corp,Materials,024090.KS,EQ,
FARMSCO,Materials,036580.KS,EQ,
Byucksan Corp.,Materials,007210.KS,EQ,
Daeyoung Packaging Co. Ltd.,Materials,014160.KS,EQ,
JOOSUNG CORPERATION,Materials,109070.KS,EQ,
AK Holdings Inc.,Materials,006840.KS,EQ,
N.I. Steel Co. Ltd.,Materials,008260.KS,EQ,
Youngbo Chemical Co. Ltd.,Materials,014440.KS,EQ,
Ilshin Stone Co. Ltd,Materials,007110.KS,EQ,
Dongbang Agro Corp,Materials,007590.KS,EQ,
PaperCorea Inc.,Materials,001020.KS,EQ,
Dongil Industries Co. Ltd,Materials,004890.KS,EQ,
TAEKYUNG CHEMICAL CO. LTD,Materials,006890.KS,EQ,
TP Inc.,Materials,007980.KS,EQ,
Sungchang Enterprise Holdings Ltd.,Materials,000180.KS,EQ,
DSR Wire Corp,Materials,069730.KS,EQ,
Korea Export Packaging Industrial Co. Ltd.,Materials,002200.KS,EQ,
HUVIS CORPORATION,Materials,079980.KS,EQ,
HISTEEL Co. Ltd.,Materials,071090.KS,EQ,
Sam Jung Pulp Co. Ltd,Materials,009770.KS,EQ,
KleanNara Co. Ltd.,Materials,004540.KS,EQ,
Ducksung Co. Ltd.,Materials,004830.KS,EQ,
SAMIL C&S Co. Ltd.,Materials,004440.KS,EQ,
CHIN YANG INDUSTRY Co. Ltd.,Materials,003780.KS,EQ,
Moorim Paper Co. Ltd,Materials,009200.KS,EQ,
Monalisa Co. Ltd,Materials,012690.KS,EQ,
Seowon Co. Ltd,Materials,021050.KS,EQ,
SINGSONG HOLDINGS Co. Ltd.,Materials,006880.KS,EQ,
KOREA STEEL CO.LTD,Materials,007280.KS,EQ,
Bolak Co. Ltd,Materials,002760.KS,EQ,
Chobi Co. Ltd.,Materials,001550.KS,EQ,
Korea Refractories Co. Ltd.,Materials,010040.KS,EQ,
BUSAN INDUSTRIAL Co. Ltd.,Materials,011390.KS,EQ,
CITECH CO. LTD.,Materials,004920.KS,EQ,
Union Corporation,Materials,000910.KS,EQ,
Korea Industrial Co. Ltd.,Materials,002140.KS,EQ,
Union Materials Corp,Materials,047400.KS,EQ,
Daeho Al Co. Ltd.,Materials,069460.KS,EQ,
SBSUNGBO Co. Ltd.,Materials,003080.KS,EQ,
KUMBI Co. Ltd.,Materials,008870.KS,EQ,
Woosung Materials Co. Ltd.,Materials,011300.KS,EQ,
Fine Besteel Co. Ltd.,Materials,133820.KS,EQ,
Bookook Steel Co. Ltd.,Materials,026940.KS,EQ,
Uni Chem Co. Ltd.,Materials,011330.KS,EQ,
Moonbae Steel Co. Ltd.,Materials,008420.KS,EQ,
Chokwang Paint Ltd.,Materials,004910.KS,EQ,
SG GLOBAL CO. LTD,Materials,001380.KS,EQ,
Chin Yang Chemical Corp.,Materials,051630.KS,EQ,
Chonbang Co. Ltd,Materials,000950.KS,EQ,
Chinyang Poly Urethane Co. Ltd.,Materials,010640.KS,EQ,
Eagon Industrial Co. Ltd.,Materials,008250.KS,EQ,
0Capro Corporation,Materials,000638.KS,EQ,
Wonlim Corporation,Materials,005820.KS,EQ,
T'way Holdings Inc.,Materials,004870.KS,EQ,
SHINPOONG INC.,Materials,002870.KS,EQ,
Dongwon Fisheries Co. Ltd,Materials,030720.KS,EQ,
DONG IL STEEL MFG Co. Ltd.,Materials,002690.KS,EQ,
Hansung Enterprise Co. Ltd,Materials,003680.KS,EQ,
SUN&L CO.LTD,Materials,002820.KS,EQ,
UNID btplus Co. Ltd.,Materials,446070.KS,EQ,
Hanchang Paper Co. Ltd,Materials,009460.KS,EQ,
Taihan Textile Co. Ltd,Materials,001070.KS,EQ,
TAE WON MULSAN Co. Ltd.,Materials,001420.KS,EQ,
SH Energy & Chemical Co. Ltd.,Materials,002360.KS,EQ,
Youngwire Co. Ltd.,Materials,012160.KS,EQ,
SHIN HWA DYNAMICS CO.LTD,Materials,001770.KS,EQ,
Blue Industrial Development,Materials,006740.KS,EQ,
