Company Name,Industry,Symbol,Series,ISIN Code
Lotte Tour Development Co. Ltd.,Consumer Discretionary,032350.KS,EQ,
Asiana Airlines Inc.,Industrials,020560.KS,EQ,
Daewoong Pharmaceutical Co. Ltd.,Health Care,069620.KS,EQ,
LX INTERNATIONAL CORP.,Industrials,001120.KS,EQ,
Shinyoung Securities Co. Ltd.,Financials,001720.KS,EQ,
Kumho Tire Co. Inc.,Consumer Discretionary,073240.KS,EQ,
DoubleUGames Co. Ltd.,Technology,192080.KS,EQ,
HAESUNG DS Co. Ltd.,Industrials,195870.KS,EQ,
SK Eternix Co. Ltd.,Utilities,475150.KS,EQ,
HANWHA INVESTMENT&SECURITIES Co. Ltd.,Financials,003530.KS,EQ,
IPARK Hyundai Development Company,Industrials,294870.KS,EQ,
Kyobo Securities Co. Ltd,Financials,030610.KS,EQ,
LOTTE Fine Chemical Co. Ltd.,Materials,004000.KS,EQ,
OTOKI Corporation,Consumer Staples,007310.KS,EQ,
KB Balhae Infrastructure Fund,Financials,415640.KS,EQ,
Sam-A Aluminium Co. Ltd.,Materials,006110.KS,EQ,
Paradise Co. Ltd,Consumer Discretionary,034230.KS,EQ,
KCTECH CO. LTD.,Technology,281820.KS,EQ,
HITEJINRO CO LTD,Consumer Staples,000080.KS,EQ,
Foosung Co. Ltd.,Materials,093370.KS,EQ,
TongYang Life Insurance Co. Ltd.,Financials,082640.KS,EQ,
LOTTE rental co. ltd.,Financials,089860.KS,EQ,
SAMWHA CAPACITOR CO. LTD.,Technology,001820.KS,EQ,
DL Holdings Co. Ltd.,Materials,000210.KS,EQ,
OCI Company Ltd.,Materials,456040.KS,EQ,
Hanil Cement Co. Ltd.,Materials,300720.KS,EQ,
Lotte Chilsung Beverage Co. Ltd,Consumer Staples,005300.KS,EQ,
Yuanta Securities Korea Co. Ltd.,Financials,003470.KS,EQ,
HDC HOLDINGS CO. Ltd.,Financials,012630.KS,EQ,
SNT DYNAMICS CO. Ltd,Industrials,003570.KS,EQ,
LOTTE REIT Co. Ltd.,Financials,330590.KS,EQ,
SK oceanplant Co.Ltd,Materials,100090.KS,EQ,
Chong Kun Dang Pharmaceutical Corp.,Health Care,185750.KS,EQ,
Kyung Dong Navien Co. Ltd.,Consumer Discretionary,009450.KS,EQ,
Lotte Wellfood Co.Ltd,Consumer Staples,280360.KS,EQ,
ESR Kendall Square REIT Co. Ltd.,Financials,365550.KS,EQ,
Young Poong Corporation,Technology,000670.KS,EQ,
BH Co. Ltd.,Technology,090460.KS,EQ,
Daewon Cable Co. Ltd.,Industrials,006340.KS,EQ,
SOLUM CO. LTD.,Industrials,248070.KS,EQ,
SD Biosensor Inc.,Technology,137310.KS,EQ,
HS HYOSUNG ADVANCED MATERIALS,Materials,298050.KS,EQ,
Hyundai Home Shopping Network Corporation,Consumer Discretionary,057050.KS,EQ,
LX Semicon Co. Ltd.,Technology,108320.KS,EQ,
GS P&L Co.Ltd.,Consumer Discretionary,499790.KS,EQ,
Pharmicell Co. Ltd,Health Care,005690.KS,EQ,
Solus Advanced Materials Co. Ltd.,Materials,336370.KS,EQ,
NICE Information Service Co. Ltd.,Industrials,030190.KS,EQ,
Jahwa Electronics Co. Ltd,Technology,033240.KS,EQ,
Junjin Construction & Robot Co. Ltd.,Industrials,079900.KS,EQ,
INNOCEAN Worldwide Inc.,Industrials,214320.KS,EQ,
SK Discovery Co. Ltd.,Health Care,006120.KS,EQ,
Hanwha REIT Co. Ltd.,Financials,451800.KS,EQ,
IS Dongseo Co. Ltd.,Industrials,010780.KS,EQ,
Taekwang Industrial Co. Ltd.,Energy,003240.KS,EQ,
Korea District Heating Corp.,Utilities,071320.KS,EQ,
Korea Electric Terminal Co. Ltd.,Technology,025540.KS,EQ,
SEJIN HEAVY INDUSTRIES CO. LTD.,Industrials,075580.KS,EQ,
Cuckoo Holdings Co. Ltd.,Consumer Discretionary,192400.KS,EQ,
SK Chemicals Co. Ltd.,Materials,285130.KS,EQ,
Korea Petro Chemical Ind. Co. Ltd.,Materials,006650.KS,EQ,
Kolon Corporation,Consumer Discretionary,002020.KS,EQ,
Daewoong Co. Ltd.,Health Care,003090.KS,EQ,
CJ CGV Co. Ltd,Consumer Discretionary,079160.KS,EQ,
Boryung Corporation,Health Care,003850.KS,EQ,
SGC Energy Co. Ltd.,Utilities,005090.KS,EQ,
SNT Holdings CO. LTD,Industrials,036530.KS,EQ,
SEBANG GLOBAL BATTERY Co. Ltd.,Industrials,004490.KS,EQ,
Hanwha General Insurance Co. Ltd,Financials,000370.KS,EQ,
SNT MOTIV CO. LTD,Industrials,064960.KS,EQ,
SNTEnergy Co. Ltd.,Industrials,100840.KS,EQ,
Nexen Tire Corp,Consumer Discretionary,002350.KS,EQ,
Daesang Corporation,Consumer Staples,001680.KS,EQ,
PI Advanced Materials Co. Ltd.,Materials,178920.KS,EQ,
Grand Korea Leisure Co. Ltd.,Consumer Discretionary,114090.KS,EQ,
KG Mobility,Consumer Discretionary,003620.KS,EQ,
Shinhan Alpha REIT Co. Ltd.,Financials,293940.KS,EQ,
F&F Holdings Co. Ltd.,Consumer Staples,007700.KS,EQ,
Korea Line Corporation,Industrials,005880.KS,EQ,
SeAH Holdings Corporation,Materials,058650.KS,EQ,
Ildong Pharmaceutical Co. Ltd.,Health Care,249420.KS,EQ,
DAEDUCK Co. Ltd.,Technology,008060.KS,EQ,
Hankook Shell Oil Co. Ltd,Energy,002960.KS,EQ,
Kum Yang Co. Ltd.,Materials,001570.KS,EQ,
LX Holdings Corp.,Financials,383800.KS,EQ,
TKG Huchems Co.Ltd.,Materials,069260.KS,EQ,
MNC Solution Co. Ltd.,Industrials,484870.KS,EQ,
JW Pharmaceutical Corporation,Health Care,001060.KS,EQ,
SK Securities Co. Ltd.,Financials,001510.KS,EQ,
Dongwon Systems Corporation,Technology,014820.KS,EQ,
LF Corp.,Consumer Staples,093050.KS,EQ,
Lotte Non-Life Insurance Co. Ltd,Financials,000400.KS,EQ,
Dong-A Socio Holdings Co. Ltd.,Health Care,000640.KS,EQ,
Binggrae Co. Ltd,Consumer Staples,005180.KS,EQ,
Hyundai Motor Securities Co. Ltd.,Financials,001500.KS,EQ,
SeAH Steel Holdings Corporation,Materials,003030.KS,EQ,
DI Corporation,Technology,003160.KS,EQ,
HYUNDAI GREEN FOOD CO. LTD,Consumer Discretionary,453340.KS,EQ,
KG DONGBUSTEEL CO. LTD.,Materials,016380.KS,EQ,
Miwon Commercial Co. Ltd,Materials,002840.KS,EQ,
AEKYUNG CHEMICAL CO. LTD,Materials,161000.KS,EQ,
HANWHA GALLERIA CORPORATION,Consumer Discretionary,452260.KS,EQ,
Poongsan Holdings Corp.,Industrials,005810.KS,EQ,
Hanatour Service Inc.,Consumer Discretionary,039130.KS,EQ,
Hanil Holdings Co. Ltd.,Materials,003300.KS,EQ,
GC Corp.,Health Care,005250.KS,EQ,
Hanssem Co. Ltd,Consumer Discretionary,009240.KS,EQ,
KISWIRE LTD,Industrials,002240.KS,EQ,
DONGKUK STEEL MILL Co. Ltd.,Materials,460860.KS,EQ,
E1 Corporation,Utilities,017940.KS,EQ,
Cosmo Chemical Co. Ltd.,Materials,005420.KS,EQ,
CUCKOO HOMESYS CO.LTD,Consumer Discretionary,284740.KS,EQ,
DI DONG-IL Corporation,Materials,001530.KS,EQ,
Miwon Specialty Chemical Co. Ltd.,Materials,268280.KS,EQ,
Shinsegae International Co. Ltd,Consumer Discretionary,031430.KS,EQ,
ILJIN HYSOLUS Co. Ltd.,Industrials,271940.KS,EQ,
BioNote Inc.,Health Care,377740.KS,EQ,
Taeyoung Engineering & Construction Co. Ltd.,Industrials,009410.KS,EQ,
Heung-A Shipping Co. Ltd,Industrials,003280.KS,EQ,
Myoung Shin Industry Co. Ltd.,Industrials,009900.KS,EQ,
Shinpoong Pharmaceutical Co. Ltd.,Health Care,019170.KS,EQ,
SamsungFN REIT Co. Ltd.,Financials,448730.KS,EQ,
Unid Co. Ltd,Materials,014830.KS,EQ,
Bukwang Pharmaceutical Co. Ltd.,Health Care,003000.KS,EQ,
AUK CORP.,Technology,017900.KS,EQ,
Youlchon Chemical Co. Ltd.,Materials,008730.KS,EQ,
DB Securities Co.Ltd,Financials,016610.KS,EQ,
Handsome Corp,Consumer Staples,020000.KS,EQ,
Bookook Securities Co. Ltd,Financials,001270.KS,EQ,
Korea Electric Power Industrial Development Co. Ltd.,Technology,130660.KS,EQ,
Samyang Corporation,Consumer Staples,145990.KS,EQ,
Eugene Investment & Securities Co. Ltd.,Financials,001200.KS,EQ,
K Car Co. Ltd.,Consumer Discretionary,381970.KS,EQ,
Nongshim Holdings Co. Ltd.,Consumer Staples,072710.KS,EQ,
NICE Holdings Co. Ltd.,Financials,034310.KS,EQ,
Samchully Co. Ltd,Utilities,004690.KS,EQ,
BGF CO. LTD.,Industrials,027410.KS,EQ,
SHINSUNG E&G Co.LTD.,Industrials,011930.KS,EQ,
Dentium Co. Ltd.,Health Care,145720.KS,EQ,
KORAMCO THE ONE REIT,Financials,417310.KS,EQ,
INVENI Co. Ltd.,Utilities,015360.KS,EQ,
Socar Inc.,Technology,403550.KS,EQ,
Firstec Co. Ltd,Technology,010820.KS,EQ,
KORAMCO LIFE INFRA REIT Co. Ltd,Financials,357120.KS,EQ,
Samyang Holdings Corporation,Materials,000070.KS,EQ,
SeAH Steel Corp.,Materials,306200.KS,EQ,
KCC GLASS Corporation,Materials,344820.KS,EQ,
DB Inc.,Technology,012030.KS,EQ,
Woojin Inc.,Technology,105840.KS,EQ,
Pulmuone Corporate,Consumer Staples,017810.KS,EQ,
DAE-IL Corp.,Industrials,092200.KS,EQ,
Samyung Trading Co. Ltd,Industrials,002810.KS,EQ,
Dong-A ST Co. Ltd.,Health Care,170900.KS,EQ,
Iljin Holdings Co. Ltd.,Industrials,015860.KS,EQ,
JEJUAIR CO. LTD.,Industrials,089590.KS,EQ,
Daesang Holdings Co. Ltd,Consumer Staples,084690.KS,EQ,
Shindaeyang Paper Co. Ltd,Materials,016590.KS,EQ,
Lotte Innovate Co Ltd,Industrials,286940.KS,EQ,
Jeju Bank,Financials,006220.KS,EQ,
Nexteel Co. Ltd.,Materials,092790.KS,EQ,
TCC Steel Corp.,Industrials,002710.KS,EQ,
Soosan Industries Co. Ltd.,Industrials,126720.KS,EQ,
Hansol Technics Co. Ltd,Technology,004710.KS,EQ,
SEOYON E-HWA Co. Ltd.,Industrials,200880.KS,EQ,
Hwashin Co. Ltd,Industrials,010690.KS,EQ,
Hansae Co. Ltd,Consumer Staples,105630.KS,EQ,
Sindoh Co. Ltd.,Technology,029530.KS,EQ,
SAMLIP,Consumer Staples,005610.KS,EQ,
MCNEX Co. Ltd.,Technology,097520.KS,EQ,
Asia Cement Co. Ltd,Materials,183190.KS,EQ,
POSCO STEELEON Co.Ltd.,Materials,058430.KS,EQ,
Trinity Airways,Industrials,091810.KS,EQ,
KC CO. LTD.,Industrials,029460.KS,EQ,
ISU CHEMICAL CO. LTD.,Materials,005950.KS,EQ,
Namyang Dairy Products Co. Ltd,Consumer Staples,003920.KS,EQ,
HL Holdings Corporation,Industrials,060980.KS,EQ,
KPX Holdings Co. Ltd.,Materials,092230.KS,EQ,
Dreamtech Co. Ltd.,Technology,192650.KS,EQ,
Hyundai Futurenet Co. Ltd,Consumer Staples,126560.KS,EQ,
Namhae Chemical Corporation,Materials,025860.KS,EQ,
JS Corporation,Consumer Staples,194370.KS,EQ,
Chunil Express Co. Ltd,Industrials,000650.KS,EQ,
Kwang Dong Pharmaceutical Co. Ltd.,Health Care,009290.KS,EQ,
LX HAUSYS LTD.,Materials,108670.KS,EQ,
Aekyung Industrial Co. Ltd.,Consumer Staples,018250.KS,EQ,
Nexen Corporation,Consumer Discretionary,005720.KS,EQ,
Hyundai Corporation,Industrials,011760.KS,EQ,
KG Chemical Corporation,Materials,001390.KS,EQ,
DAEWON KANG UP Co. Ltd.,Industrials,000430.KS,EQ,
Able C&C Co Ltd,Consumer Staples,078520.KS,EQ,
Asia Holdings Co. Ltd.,Materials,002030.KS,EQ,
KOLMAR HOLDINGS CO. LTD.,Consumer Staples,024720.KS,EQ,
JIN AIR Co. Ltd.,Industrials,272450.KS,EQ,
SAMYOUNG CO. LTD.,Materials,003720.KS,EQ,
HANYANG SECURITIES Co. Ltd.,Financials,001750.KS,EQ,
DS DANSUK Co. Ltd.,Industrials,017860.KS,EQ,
BYC Co. Ltd,Consumer Staples,001460.KS,EQ,
Sebang Co. Ltd.,Industrials,004360.KS,EQ,
Asia Paper Manufacturing Co. Ltd.,Materials,002310.KS,EQ,
DONGKUK HOLDINGS CO. LTD.,Materials,001230.KS,EQ,
Kukdo Chemical Co. Ltd.,Materials,007690.KS,EQ,
PKC Co. Ltd.,Materials,001340.KS,EQ,
KOREA ASSET IN TRUST CO. LTD,Financials,123890.KS,EQ,
Korea Real Estate Investment Trust Co. Ltd.,Financials,034830.KS,EQ,
SIMPAC Inc.,Materials,009160.KS,EQ,
Husteel Co. Ltd,Materials,005010.KS,EQ,
KOREA UNITED PHARM INC.,Health Care,033270.KS,EQ,
Kisco Corp.,Materials,104700.KS,EQ,
Hannong Chemicals Inc.,Consumer Staples,011500.KS,EQ,
JW Holdings Corporation,Health Care,096760.KS,EQ,
GS Global Corp.,Industrials,001250.KS,EQ,
IGIS Value Plus REIT Co. Ltd.,Financials,334890.KS,EQ,
SAMYOUNG ELECTRONICS Co. Ltd.,Technology,005680.KS,EQ,
STIC Investments Inc.,Industrials,026890.KS,EQ,
TYM CORPORATION,Industrials,002900.KS,EQ,
Gwangju Shinsegae Co. Ltd.,Consumer Discretionary,037710.KS,EQ,
Songwon Industrial Co. Ltd.,Materials,004430.KS,EQ,
HANJIN Logistics Corporation,Industrials,002320.KS,EQ,
LG HelloVision Corp.,Consumer Discretionary,037560.KS,EQ,
Fursys Inc.,Industrials,016800.KS,EQ,
Daehan Steel Co. Ltd,Materials,084010.KS,EQ,
Korea Airport Service Co. Ltd.,Industrials,005430.KS,EQ,
Born Korea Co. Ltd.,Consumer Discretionary,475560.KS,EQ,
SM BEXEL CO. LTD.,Consumer Discretionary,010580.KS,EQ,
Seoul Broadcasting System Co. Ltd.,Consumer Discretionary,034120.KS,EQ,
YG PLUS INC.,Industrials,037270.KS,EQ,
Sunjin Co. Ltd,Materials,136490.KS,EQ,
Kolon Global Corp,Industrials,003070.KS,EQ,
YUNGJIN PHARM. CO. LTD,Health Care,003520.KS,EQ,
iMarket Korea Inc.,Consumer Discretionary,122900.KS,EQ,
Ilshin Spinning Co. Ltd,Materials,003200.KS,EQ,
JR GLOBAL REIT,Financials,348950.KS,EQ,
E KOCREF CR-REIT,Financials,088260.KS,EQ,
ILSUNG IS CO. LTD.,Health Care,003120.KS,EQ,
LS Networks Corporation Ltd.,Consumer Discretionary,000680.KS,EQ,
Samjin Pharmaceutical Co. Ltd.,Health Care,005500.KS,EQ,
Heungkuk Fire & Marine Insurance Co. Ltd,Financials,000540.KS,EQ,
Samwha Electric Co. Ltd,Technology,009470.KS,EQ,
Shinsegae I&C Inc.,Technology,035510.KS,EQ,
SK D&D Co. Ltd.,Consumer Discretionary,210980.KS,EQ,
A Plus Asset Advisor Co. Ltd.,Financials,244920.KS,EQ,
Chokwang Leather Co. Ltd.,Materials,004700.KS,EQ,
Sajo Industries Co. Ltd,Materials,007160.KS,EQ,
SEOUL CITY GAS CO. LTD.,Utilities,017390.KS,EQ,
KSS LINE LTD.,Industrials,044450.KS,EQ,
KISCO Holdings Corp.,Materials,001940.KS,EQ,
