Company Name,Industry,Symbol,Series,ISIN Code
Tokyo Gas Co. Ltd,Utilities,9531.T,EQ,
Osaka Gas Co. Ltd,Utilities,9532.T,EQ,
ENEOS Holdings Inc.,Energy,5020.T,EQ,
Idemitsu Kosan Co. Ltd,Energy,5019.T,EQ,
Fast Retailing Co. Ltd,Consumer Discretionary,9983.T,EQ,
Marui Group Co. Ltd,Consumer Discretionary,8252.T,EQ,
Isetan Mitsukoshi Holdings Ltd,Consumer Discretionary,3099.T,EQ,
J. Front Retailing Co. Ltd,Consumer Discretionary,3086.T,EQ,
Nintendo Co. Ltd,Consumer Discretionary,7974.T,EQ,
Recruit Holdings Co. Ltd,Industrials,6098.T,EQ,
M3 Inc.,Health Care,2413.T,EQ,
Daikin Industries Ltd,Industrials,6367.T,EQ,
SMC Corporation,Industrials,6273.T,EQ,
Shimano Inc.,Consumer Discretionary,7309.T,EQ,
Disco Corporation,Technology,6146.T,EQ,
Lasertec Corporation,Technology,6920.T,EQ,
Nikon Corporation,Technology,7731.T,EQ,
Sysmex Corporation,Health Care,6869.T,EQ,
Minebea Mitsumi Inc.,Industrials,6479.T,EQ,
Omron Corporation,Technology,6645.T,EQ,
Yokogawa Electric Corporation,Technology,6841.T,EQ,
JTEKT Corporation,Industrials,6473.T,EQ,
NSK Ltd,Industrials,6471.T,EQ,
NTN Corporation,Industrials,6472.T,EQ,
Amada Co. Ltd,Industrials,6113.T,EQ,
Ebara Corporation,Industrials,6361.T,EQ,
Kubota Corporation,Industrials,6326.T,EQ,
Daihatsu Motor Co. Ltd,Consumer Discretionary,7262.T,EQ,
Denso Corporation,Consumer Discretionary,6902.T,EQ,
Aisin Corporation,Consumer Discretionary,7259.T,EQ,
Toyota Industries Corporation,Industrials,6201.T,EQ,
JTAG Technologies,Technology,5966.T,EQ,
Komatsu Ltd,Industrials,6301.T,EQ,
Hitachi Construction Machinery Co.,Industrials,6305.T,EQ,
Sumitomo Heavy Industries Ltd,Industrials,6302.T,EQ,
Kawasaki Heavy Industries Ltd,Industrials,7012.T,EQ,
IHI Corporation,Industrials,7013.T,EQ,
Mitsubishi Heavy Industries Ltd,Industrials,7011.T,EQ,
Seiko Epson Corporation,Technology,6724.T,EQ,
Brother Industries Ltd,Technology,6448.T,EQ,
Nifco Inc.,Industrials,7988.T,EQ,
Pola Orbis Holdings Inc.,Consumer Staples,4927.T,EQ,
Rohto Pharmaceutical Co. Ltd,Consumer Staples,4527.T,EQ,
Otsuka Holdings Co. Ltd,Health Care,4578.T,EQ,
Kyowa Kirin Co. Ltd,Health Care,4151.T,EQ,
Sawai Group Holdings Co. Ltd,Health Care,4679.T,EQ,
Nippon Shinyaku Co. Ltd,Health Care,4516.T,EQ,
Zeria Pharmaceutical Co. Ltd,Health Care,4559.T,EQ,
Miraca Group Inc.,Health Care,4544.T,EQ,
Fukuda Denshi Co. Ltd,Health Care,6960.T,EQ,
Pacific Metals Co. Ltd,Materials,5541.T,EQ,
Toho Zinc Co. Ltd,Materials,5707.T,EQ,
Nippon Light Metal Holdings Co. Ltd,Materials,5703.T,EQ,
Nisshin Steel Co. Ltd,Materials,5413.T,EQ,
Kobe Steel Ltd,Materials,5406.T,EQ,
TOKYO STEEL MANUFACTURING CO. LTD,Materials,5423.T,EQ,
Yahagi Construction Co. Ltd,Industrials,1884.T,EQ,
Sekisui House Ltd,Real Estate,1928.T,EQ,
Daiwa House Industry Co. Ltd,Real Estate,1925.T,EQ,
Hulic Co. Ltd,Real Estate,3003.T,EQ,
Open House Group Co. Ltd,Real Estate,3288.T,EQ,
Leopalace21 Corporation,Real Estate,8848.T,EQ,
NTT Urban Development Corp.,Real Estate,8933.T,EQ,
Aeon Co. Ltd,Consumer Staples,8267.T,EQ,
Takashimaya Co. Ltd,Consumer Discretionary,8233.T,EQ,
H2O Retailing Corporation,Consumer Discretionary,8242.T,EQ,
Sugi Holdings Co. Ltd,Consumer Staples,7649.T,EQ,
Tsuruha Holdings Inc.,Consumer Staples,3391.T,EQ,
Matsumotokiyoshi Holdings Co. Ltd,Consumer Staples,3088.T,EQ,
Benesse Holdings Inc.,Consumer Discretionary,9783.T,EQ,
Gakken Holdings Co. Ltd,Consumer Discretionary,9470.T,EQ,
Persol Holdings Co. Ltd,Industrials,2181.T,EQ,
Pasona Group Inc.,Industrials,2168.T,EQ,
Adecco Group AG,Industrials,ADO.T,EQ,
Seino Holdings Co. Ltd,Industrials,9076.T,EQ,
Yamato Holdings Co. Ltd,Industrials,9064.T,EQ,
Sagawa Express Co. Ltd,Industrials,9065.T,EQ,
Kintetsu Group Holdings Co. Ltd,Industrials,9041.T,EQ,
Hankyu Hanshin Holdings Inc.,Industrials,9042.T,EQ,
Tobu Railway Co. Ltd,Industrials,9001.T,EQ,
Tokyu Corporation,Industrials,9005.T,EQ,
Keio Corporation,Industrials,9008.T,EQ,
Odakyu Electric Railway Co. Ltd,Industrials,9007.T,EQ,
Tokyo Metro Co. Ltd,Industrials,9023.T,EQ,
Fujitsu General Ltd,Consumer Discretionary,6755.T,EQ,
Hitachi Global Life Solutions,Consumer Discretionary,6625.T,EQ,
JVC Kenwood Corporation,Consumer Discretionary,6632.T,EQ,
Alpine Electronics Inc.,Consumer Discretionary,6816.T,EQ,
Fujikura Ltd,Industrials,5803.T,EQ,
Sumitomo Electric Industries Ltd,Industrials,5802.T,EQ,
Furukawa Electric Co. Ltd,Industrials,5801.T,EQ,
Aeon Financial Service Co. Ltd,Financials,8570.T,EQ,
Aeon Mall Co. Ltd,Real Estate,8905.T,EQ,
Aichi Steel Corporation,Materials,5482.T,EQ,
Alps Alpine Co. Ltd,Technology,6770.T,EQ,
Amano Corporation,Industrials,6436.T,EQ,
Anritsu Corporation,Technology,6754.T,EQ,
Azbil Corporation,Technology,6845.T,EQ,
Bandai Namco Holdings Inc.,Consumer Discretionary,7832.T,EQ,
CAC Holdings Corporation,Technology,4725.T,EQ,
Capcom Co. Ltd,Technology,9697.T,EQ,
Casio Computer Co. Ltd,Technology,6952.T,EQ,
CyberAgent Inc.,Communication Services,4751.T,EQ,
Cyberdyne Inc.,Health Care,7779.T,EQ,
Dentsu Group Inc.,Communication Services,4324.T,EQ,
Dwango Co. Ltd,Communication Services,3715.T,EQ,
FC Tokyo Co. Ltd,Consumer Discretionary,4290.T,EQ,
Ferrotec Holdings Corporation,Technology,6890.T,EQ,
GMO Internet Group Inc.,Technology,9449.T,EQ,
Hakuhodo DY Holdings Inc.,Communication Services,2433.T,EQ,
Happinet Corporation,Consumer Discretionary,7552.T,EQ,
Heiwa Real Estate Co. Ltd,Real Estate,8803.T,EQ,
Hikari Tsushin Inc.,Technology,9435.T,EQ,
Itochu Techno-Solutions Corporation,Technology,4739.T,EQ,
Japan Real Estate Investment Corp.,Real Estate,8952.T,EQ,
Japan Retail Fund Investment Corp.,Real Estate,8953.T,EQ,
Kenedix Inc.,Real Estate,4321.T,EQ,
Konami Group Corporation,Technology,9766.T,EQ,
LIFULL Co. Ltd,Technology,2120.T,EQ,
Makita Corporation,Industrials,6586.T,EQ,
Mitsui Real Estate Sales Co. Ltd,Real Estate,8885.T,EQ,
Monex Group Inc.,Financials,8698.T,EQ,
Nihon M&A Center Holdings Inc.,Financials,2127.T,EQ,
NTT Data Corporation,Technology,9613.T,EQ,
NTT Docomo Inc.,Communication Services,9437.T,EQ,
Optex Group Co. Ltd,Technology,6914.T,EQ,
OSG Corporation,Industrials,6136.T,EQ,
Outsourcing Inc.,Industrials,2427.T,EQ,
Otsuka Corporation,Technology,4768.T,EQ,
Pixela Corporation,Technology,6731.T,EQ,
Rhythm Co. Ltd,Technology,7769.T,EQ,
Rinnai Corporation,Consumer Discretionary,5947.T,EQ,
Secom Co. Ltd,Industrials,9735.T,EQ,
Secure Assets Management,Financials,8732.T,EQ,
Shimizu Corporation,Industrials,1803.T,EQ,
Square Enix Holdings Co. Ltd,Technology,9684.T,EQ,
Sumitomo Osaka Cement Co. Ltd,Materials,5232.T,EQ,
Suzuken Co. Ltd,Consumer Staples,9987.T,EQ,
Tocalo Co. Ltd,Materials,3433.T,EQ,
Toyo Seikan Group Holdings Ltd,Materials,5901.T,EQ,
Tsubaki Nakashima Co. Ltd,Materials,6464.T,EQ,
Tsubakimoto Chain Co.,Industrials,6371.T,EQ,
Ulvac Inc.,Technology,6728.T,EQ,
Unicharm Corporation,Consumer Staples,8113.T,EQ,
United Arrows Ltd,Consumer Discretionary,7606.T,EQ,
USS Co. Ltd,Consumer Discretionary,4732.T,EQ,
Visa Consulting & Analytics,Financials,6088.T,EQ,
Yahoo Japan Corporation,Technology,4689.T,EQ,
Yamaha Motor Co. Ltd,Consumer Discretionary,7272.T,EQ,
Yamaha Corporation,Consumer Discretionary,7951.T,EQ,
Yaskawa Electric Corporation,Industrials,6506.T,EQ,
Zensho Holdings Co. Ltd,Consumer Discretionary,7550.T,EQ,
